character_class,image
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_709.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_71.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_710.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_711.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_712.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_713.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_714.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_715.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_716.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_717.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_718.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_719.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_72.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_720.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_721.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_722.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_723.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_724.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_725.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_726.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_727.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_728.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_729.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_73.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_730.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_731.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_732.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_733.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_734.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_735.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_736.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_737.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_738.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_739.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_74.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_740.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_741.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_742.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_743.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_744.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_745.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_746.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_747.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_748.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_749.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_75.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_750.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_751.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_752.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_753.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_754.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_755.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_756.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_757.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_758.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_759.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_76.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_760.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_761.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_762.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_763.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_764.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_765.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_766.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_767.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_768.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_769.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_77.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_770.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_771.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_772.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_773.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_774.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_775.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_776.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_777.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_778.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_779.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_78.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_780.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_781.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_782.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_783.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_784.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_786.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_787.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_788.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_789.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_79.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_790.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_791.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_792.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_793.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_794.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_795.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_796.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_797.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_798.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_799.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_8.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_80.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_800.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_801.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_802.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_803.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_804.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_805.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_806.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_807.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_808.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_809.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_81.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_810.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_811.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_812.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_813.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_814.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_815.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_816.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_817.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_818.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_819.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_82.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_820.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_821.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_822.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_823.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_824.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_825.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_826.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_827.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_828.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_829.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_83.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_830.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_831.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_832.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_833.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_834.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_835.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_836.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_837.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_838.jpg
Teuchi(ramen),C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_839.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_84.jpg
Teuchi(ramen),C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_840.jpg
Teuchi(ramen),C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_841.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_842.jpg
Teuchi(ramen),C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_843.jpg
Teuchi(ramen),C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_844.jpg
Teuchi(ramen),C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_845.jpg
Teuchi(ramen),C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_846.jpg
Teuchi(ramen),C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_847.jpg
Teuchi(ramen),C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_848.jpg
Teuchi(ramen),C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_849.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_85.jpg
Teuchi(ramen),C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_850.jpg
Teuchi(ramen),C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_851.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_852.jpg
Teuchi(ramen),C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_853.jpg
Teuchi(ramen),C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_854.jpg
Teuchi(ramen),C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_855.jpg
Teuchi(ramen),C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_856.jpg
Teuchi(ramen),C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_857.jpg
Teuchi(ramen),C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_858.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_859.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_86.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_860.jpg
Ayame(ramen),C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_861.jpg
Ayame(ramen),C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_862.jpg
Ayame(ramen),C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_863.jpg
Ayame(ramen),C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_864.jpg
Ayame(ramen),C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_865.jpg
Ayame(ramen),C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_866.jpg
Ayame(ramen),C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_867.jpg
Ayame(ramen),C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_868.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_869.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_87.jpg
Ayame(ramen),C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_870.jpg
Ayame(ramen),C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_871.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_872.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_873.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_874.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_875.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_876.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_877.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_878.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_879.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_88.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_880.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_881.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_882.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_883.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_884.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_885.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_886.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_887.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_888.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_889.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_89.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_890.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_891.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_892.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_893.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_894.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_895.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_896.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_897.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_898.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_899.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_9.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_90.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_900.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_901.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_902.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_903.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_904.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_905.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_906.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_907.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_908.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_909.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_91.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_910.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_911.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_912.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_913.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_914.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_915.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_916.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_917.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_918.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_919.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_92.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_920.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_921.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_922.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_923.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_93.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_931.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_932.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_933.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_934.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_935.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_936.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_937.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_938.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_939.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_94.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_940.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_941.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_942.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_943.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_944.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_945.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_946.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_947.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_948.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_949.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_95.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_950.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_951.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_952.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_953.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_954.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_955.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_956.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_957.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_958.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_959.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_96.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_960.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_961.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_962.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_963.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_964.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_965.jpg
